session_id,mitre_tactic_reconnaissance,mitre_tactic_resource_development,mitre_tactic_initial_access,mitre_tactic_execution,mitre_tactic_persistence,mitre_tactic_privilege_escalation,mitre_tactic_defense_evasion,mitre_tactic_credential_access,mitre_tactic_discovery,mitre_tactic_lateral_movement,mitre_tactic_collection,mitre_tactic_command_and_control,mitre_tactic_exfiltration,mitre_tactic_impact,mitre_severity_max,mitre_severity_mean,mitre_severity_weighted,mitre_kill_chain_score,mitre_unique_technique_count,mitre_total_commands,mitre_matched_commands,mitre_severity_tier,mitre_technique_ids
f9c6fc336639,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
baa2f0545b49,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
b5ee103dc013,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
afcc558c8f90,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
d7c20f73fff8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,5.0,26.0,2,2,2,1,high,T1072|T1548.003
9d3ac626fc7a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
c9fe69b75e84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
862735c4edbd,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
a9e2b844c2e6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
4f7dc660601d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
a01c6750e6b8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
e1b1535b7095,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
f7df1717113e,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
ae4a24192ed3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
3d3b71411efe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
fbf6d50cb2d9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
5c33fe81552e,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
b5c9891b7372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
997a44045357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
f835b45cd4b2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
b6cfaa863c29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
8ef31fa85e65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
66052d431d0a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
637b5d5d46db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,none,
52b0354f43e2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
06a6f82f9ce9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
f517520d9928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
cfd6dc8d4953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
995a47b60951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
78bea478935d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
45b2cecd0723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
b6d8c9d4a786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
8a8f95253d46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
7e9058830e53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
ba62c9514a1a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
5915b45c8971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
c508f2b52801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
14f6a93a0ff0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
6c0df755d463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
255742c008b1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
de8d83d55832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
1aad996485b2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
bd3888c8342d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
5f4b562b8694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
51802609c437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
8c162d319630,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
b5d61c5fae95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
bb9c4dea651a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
e6cb8b2fa917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
c86d2cf2b9f8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
1e570e525e94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
fe8211733c89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
a3ba166694f9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
c27c7aa6a5b9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
3d9ebfc7be4d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
5ed5c255d8d0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
ee3c599eeba7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
a3782e9ae986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
e1a6cdee17b9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
fb9749353b39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
d33f87aeb756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
16058d632731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
3c49f4531720,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
e074ec3c5db1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
1c5084135581,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
de257dc13f91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
bdcb3f2f875e,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
9a19f46dfca4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
2c00466c5ee1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,5.0,26.0,2,2,2,1,high,T1072|T1548.003
4a7e3c280cb3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1083
03198da3adf0,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
0cbb2b8b3b71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
8062efcaf3d5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
cc396de91a31,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
67bc4284db27,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
7d264166204d,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
7643c84e0a8d,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
577bd0170330,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
907b474411ae,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
641f26625e90,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
4975ff59b48e,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
903b94388113,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
8039d3b5348f,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
31ca65f96b5c,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
cc0aa714ba83,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
3623e69df56d,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
f9390ddfa0f6,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
4ca8d9e694e0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
f39d17b6b8b3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
76d5b30a7105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
8fb2963bcbaf,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
c8648d861697,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
ba984f2c68f1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
e27cae4d6aa5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
a9d4f5af0d70,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
4a8e9248d22c,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
44fed0c5a7a3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1083
0b30a10b368e,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
0b791465193a,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
5457dd957215,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
95c39d2f2153,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
8d1c786f9e5f,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
8fc9ce64419c,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
a8884d5136c0,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
7da0d20313fd,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
2a4b899e8799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,none,
1204fda0cba7,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
c8513e2528f6,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
dc735536db32,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
f63091197eec,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
b907cfec7a4b,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
7225a28d1aae,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
7679ee69d846,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
54c4deda49af,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1083
25c5f6786b24,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
285394f46f1e,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
7318d019408c,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,16,14,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
94d5546bf079,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
bbb18db76be2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
03822a55776d,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
d9765b8577bb,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
004b7672a645,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
80ad5e1d960b,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,13,13,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
8530b05186aa,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
2ab8f22fd3da,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
dcbc3d11e552,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
0c3dd5887551,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
69481d1a9e19,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
19d9337a1f99,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
4cd4d1405648,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
94aa0dd3abbf,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1083
de8da1b508d2,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
42515b4df6e8,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
610fde628a99,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
eb3aeb675cd3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
fa68f4963d73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
f9600666100d,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
3b89d29e247f,0,0,0,1,2,0,0,0,4,0,0,0,0,1,9,5.125,33.625,4,8,19,17,critical,T1007|T1033|T1053.003|T1059.004|T1082|T1083|T1098.004|T1489
73caf1213bef,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
8a4312e4f8e8,0,0,0,0,2,0,0,0,4,0,0,0,0,0,9,4.667,30.0,2,6,16,14,critical,T1007|T1033|T1053.003|T1082|T1083|T1098.004
0f6ecdb96962,0,0,0,1,0,0,0,0,3,0,0,0,0,0,8,3.75,20.75,2,4,12,10,critical,T1033|T1059.004|T1082|T1083
c718319e92b5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1083
c125bc7c7a94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,none,
bafa322ecbdc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
afaa09746a2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,none,
8786678ee014,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
485229f314f3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
0521722de324,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
ab7f755d47be,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4.0,16.0,1,1,1,1,medium,T1049
91226fe80440,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
17bfde48aa5b,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
9b7396440d81,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
f1521c301fbb,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
acbd986e49a6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
67d436dd9fa5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4.0,16.0,1,1,1,1,medium,T1049
ef4ab27ae0ef,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2.333,6.333,1,3,4,4,low,T1033|T1082|T1083
0be6428f64c2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
2be7955f4941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,none,
8aa1bfd97d1d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
5ee9caf4b798,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
fb868f8b5b6d,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
d9e6339f61e8,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
0678e1caee88,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
a69d648122af,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
ebdcacb1949d,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
bc3da49c076f,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
351695e2c6ff,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
7f062384b041,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
754fdbfb83ad,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
f77508fedba5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1083
091c6f0c8f02,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
0c8750ce4cc2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
85a85c994502,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
4305aac15cd3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
16940e267357,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
89d2f9ee84b0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,1,1,1,1,low,T1082
f8b31f8623c7,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
d4f1fdc491b8,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
fd64133980f3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
5a29734fbd35,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
3cf5e792f914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,none,
da25a1444018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1057
85bb72c2b700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1033
488d0b4cf05d,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1033
c6cfcecec589,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
49689715b19c,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
1ad56035d6fd,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
fb853bf22727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
8706eff484b5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
b8a7ebd84af6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
6964dcb50b22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
62fd98254c12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
6176360d33df,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
37c18116cb82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
1300917c2b9f,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
3fcd139ec9bf,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
a0ab3cd08e63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
539cb1d716be,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
8d3fc3f2d776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.0,9.0,1,1,1,1,low,T1082
c20145bfc2db,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
98fa8d598423,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
87d055a63c6b,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,4.333,30.333,2,3,2,2,critical,T1033|T1083|T1098.004
